url_length,num_subdomains,has_https,num_hyphens,num_special_chars,has_suspicious_keyword,num_external_links,num_scripts,label
55,1,1,1,0,0,26,62,1
55,2,1,1,0,0,0,0,1
195,0,1,6,0,0,9,7,1
38,1,1,1,0,0,22,15,1
186,1,1,3,0,0,6,19,1
186,1,1,2,0,0,6,19,1
42,1,1,0,0,1,1,0,1
35,1,1,1,0,0,19,58,1
57,1,1,0,0,0,0,2,1
26,0,1,0,0,0,4,3,1
24,0,0,0,0,0,6,4,1
88,0,0,5,0,0,0,0,1
68,1,1,0,0,0,2,5,1
419,1,1,12,13,1,6,21,1
39,1,1,1,0,0,1,0,1
38,1,1,1,0,0,19,58,1
58,1,1,1,0,0,20,5,1
39,1,1,2,0,0,1,0,1
31,1,1,1,0,0,1,2,1
125,0,1,1,2,0,0,3,1
23,0,1,0,0,0,0,5,1
54,1,1,3,0,0,1,0,1
29,1,1,0,0,0,1,2,1
40,1,1,2,0,0,2,3,1
88,0,0,6,0,0,0,0,1
45,1,1,3,0,0,1,1,1
23,0,1,0,0,0,6,1,1
40,1,1,1,0,0,1,0,1
187,0,1,4,0,1,5,1,1
97,1,1,0,0,1,14,7,1
28,0,1,1,0,0,2,0,1
63,1,1,1,0,0,1,4,1
44,1,1,1,0,0,0,0,1
58,1,1,0,0,0,1,1,1
42,1,1,2,0,0,1,5,1
60,1,1,0,0,0,2,1,1
82,1,1,5,0,0,30,96,1
32,1,1,0,0,0,3,0,1
186,1,1,1,0,0,6,19,1
46,2,1,2,0,0,13,14,1
63,1,1,1,0,1,1,0,1
45,1,1,2,0,0,0,2,1
30,1,1,0,0,0,0,0,1
85,2,1,1,0,0,0,3,1
63,1,1,4,0,0,1,0,1
91,2,0,5,0,0,1,3,1
27,0,1,0,0,0,18,42,1
41,2,1,0,0,0,2,2,1
64,0,1,1,0,0,1,5,1
67,0,1,0,0,0,1,4,1
51,0,1,0,0,0,25,38,1
37,1,1,2,0,0,20,57,1
45,0,1,1,0,1,2,0,1
32,1,1,0,0,1,0,27,1
56,0,1,2,0,0,3,8,1
56,2,1,1,0,0,2,0,1
39,1,1,0,0,0,0,1,1
51,0,1,2,0,0,3,3,1
51,0,1,0,0,0,25,53,1
49,0,1,3,0,0,2,27,1
80,0,1,0,0,0,1,10,1
186,1,1,2,0,0,6,19,1
39,1,1,2,0,0,3,0,1
68,1,1,1,0,0,2,3,1
63,5,1,0,0,1,0,7,1
32,0,1,0,0,0,2,2,1
186,1,1,2,0,0,6,19,1
2848,2,1,16,163,1,3,5,1
80,0,1,1,0,0,2,3,1
41,2,1,0,0,0,0,2,1
43,1,0,2,0,0,1,4,1
24,1,1,0,0,0,5,5,1
27,1,1,0,0,0,63,71,1
459,1,1,0,17,1,6,21,1
130,1,1,1,0,0,1,13,1
48,1,1,2,0,0,6,28,1
29,1,1,0,0,0,6,11,1
67,0,1,0,0,0,1,4,1
95,2,1,0,0,0,7,10,1
36,1,1,1,0,0,1,0,1
354,1,1,0,13,1,6,21,1
41,1,1,0,0,0,2,0,1
38,2,1,0,0,0,2,11,1
62,1,1,1,0,0,1,6,1
37,1,0,0,0,1,1,4,1
62,1,1,1,0,0,2,45,1
186,1,1,2,0,0,6,19,1
27,1,1,0,0,0,3,7,1
121,0,1,5,0,0,6,1,1
135,0,1,2,4,0,3,7,1
46,1,1,1,0,0,24,62,1
2850,2,1,16,164,1,3,5,1
22,0,1,0,0,0,4,0,1
38,1,1,0,0,0,1,0,1
30,1,1,0,0,0,0,0,1
118,0,1,1,2,0,1,2,1
37,1,1,0,0,0,2,5,1
178,1,1,3,0,0,7,19,1
29,2,1,0,0,0,2,3,1
156,2,1,1,0,0,2,4,1
376,1,1,4,13,1,6,21,1
28,1,1,1,0,0,1,5,1
28,0,1,0,0,0,2,16,1
30,1,1,1,0,0,2,0,1
186,1,1,4,0,0,6,19,1
45,1,1,2,0,0,0,0,1
34,1,1,0,0,1,2,1,1
53,1,1,3,0,0,3,0,1
37,0,1,0,0,0,1,3,1
33,1,1,0,0,0,0,11,1
18,0,1,0,0,0,20,27,1
93,2,1,1,0,0,9,11,1
156,2,1,1,0,0,2,4,1
58,1,1,0,0,0,2,1,1
308,2,0,4,0,0,0,0,1
93,0,0,5,0,0,0,0,1
38,1,1,2,0,0,2,0,1
68,1,1,1,0,0,2,8,1
37,1,1,1,0,0,1,0,1
44,2,1,0,0,0,0,0,1
167,2,1,0,0,0,2,4,1
44,1,1,2,0,0,3,0,1
64,1,1,1,0,0,1,4,1
18,0,1,0,0,0,20,18,1
35,1,1,0,0,0,0,3,1
85,1,1,1,0,0,8,2,1
59,1,1,0,0,0,2,1,1
25,2,1,0,0,0,0,3,1
31,1,1,0,0,0,2,3,1
49,2,1,2,0,0,2,3,1
83,2,1,0,0,0,6,4,1
522,2,1,1,1,0,0,0,1
19,0,0,0,0,0,1,0,1
39,1,1,1,0,0,2,0,1
43,1,1,1,0,0,2,3,1
60,3,1,3,0,1,2,24,1
37,0,1,0,0,1,10,5,1
48,1,1,2,0,0,3,1,1
67,1,1,1,0,0,0,2,1
46,1,1,0,0,0,2,0,1
96,2,1,1,1,0,4,9,1
40,2,1,0,0,0,0,0,1
28,1,1,0,0,0,5,0,1
20,0,1,0,0,0,4,27,1
45,1,1,2,0,0,0,3,1
31,1,1,0,0,0,0,4,1
85,1,1,3,0,0,0,0,1
39,1,1,2,0,0,1,5,1
39,1,1,1,0,0,2,3,1
32,1,1,1,0,0,2,7,1
383,1,1,0,13,1,6,21,1
67,0,1,0,0,0,1,4,1
186,1,1,3,0,0,8,19,1
130,1,1,5,0,1,5,48,1
32,0,1,1,0,0,48,17,1
18,0,1,0,0,0,18,37,1
27,0,1,0,0,0,0,0,1
107,0,1,1,0,0,3,7,1
37,1,1,2,0,0,0,10,1
43,1,1,1,0,1,1,0,1
77,1,1,0,0,0,4,15,1
39,1,1,1,0,0,2,3,1
401,1,1,5,13,1,6,21,1
56,1,1,4,0,0,1,0,1
39,1,1,0,0,0,3,12,1
46,1,1,2,0,0,1,0,1
43,1,1,2,0,0,19,59,1
66,1,1,2,0,0,1,1,1
2850,2,1,16,164,1,3,5,1
25,0,1,0,0,0,4,0,1
31,1,1,0,0,0,1,3,1
37,1,1,2,0,0,1,5,1
156,2,1,1,0,0,2,4,1
29,1,1,0,0,0,1,0,1
238,1,1,1,21,0,2,10,1
33,1,1,0,0,0,1,18,1
55,1,0,0,0,0,49,2,1
21,0,1,0,0,0,12,15,1
81,1,1,0,0,0,2,13,1
49,1,1,1,1,1,1,15,1
33,1,1,0,0,0,2,0,1
88,0,0,6,0,0,0,0,1
48,1,1,0,0,0,8,3,1
37,2,1,1,0,0,5,1,1
31,1,1,0,0,0,2,3,1
93,0,0,5,0,0,0,0,1
27,1,1,0,0,0,3,7,1
186,1,1,2,0,0,7,19,1
186,1,1,2,0,0,6,19,1
63,1,1,0,0,0,0,0,1
389,2,0,1,14,1,6,21,1
32,1,1,1,0,0,3,0,1
29,1,1,0,0,0,14,7,1
83,2,1,0,0,0,1,4,1
26,1,1,0,0,0,0,28,1
41,0,1,0,0,0,2,17,1
409,1,1,10,10,1,6,10,1
38,1,1,0,0,0,32,58,1
85,2,1,1,0,0,2,3,1
45,1,1,1,0,0,2,3,1
100,2,0,4,0,0,1,4,1
87,0,0,5,0,0,0,0,1
61,1,1,1,0,0,8,2,1
37,1,0,0,0,0,1,4,1
58,1,1,0,0,0,0,2,1
372,1,1,1,11,1,6,21,1
186,1,1,1,0,0,6,19,1
60,2,1,3,0,0,0,9,1
155,0,1,1,0,1,6,1,1
60,2,1,4,0,0,0,9,1
103,0,1,1,0,0,0,3,1
37,1,1,2,0,0,1,5,1
50,0,1,0,0,0,25,50,1
38,2,0,0,0,0,2,4,1
34,2,1,0,0,0,0,3,1
94,0,0,6,0,0,0,0,1
89,0,0,5,0,0,0,0,1
396,2,1,3,4,0,3,18,1
49,1,1,0,0,0,0,0,1
64,1,1,1,0,0,4,7,1
61,1,1,0,0,0,5,12,1
44,1,1,0,0,0,2,0,1
29,0,1,0,0,0,0,0,1
26,0,1,0,0,0,16,42,1
32,1,1,2,0,0,2,3,1
26,1,1,0,0,0,1,9,1
45,1,1,3,0,0,1,5,1
186,1,1,1,0,0,6,19,1
70,1,1,2,0,1,2,3,1
40,1,1,0,0,0,0,0,1
39,1,1,1,0,0,5,15,1
142,1,1,4,1,0,1,5,1
47,2,1,2,0,0,19,28,1
22,0,1,0,0,0,4,0,1
51,0,1,0,0,0,25,35,1
62,1,1,1,0,0,0,2,1
29,1,1,1,0,0,4,1,1
27,1,1,0,0,0,1,28,1
33,1,0,0,0,0,2,3,1
381,1,1,2,13,1,6,21,1
52,1,1,2,0,0,2,0,1
37,1,1,0,0,0,3,4,1
186,1,1,2,0,0,8,19,1
386,1,1,3,13,1,6,21,1
298,2,1,1,0,0,3,5,1
69,0,1,0,0,0,2,8,1
59,1,1,2,0,0,2,3,1
77,1,1,0,0,0,10,2,1
59,1,1,2,0,0,5,12,1
38,1,1,1,0,0,20,15,1
44,1,1,0,0,1,24,59,1
34,1,0,0,0,0,1,2,1
184,1,1,1,0,0,6,19,1
61,1,1,1,0,0,3,7,1
64,1,1,1,0,0,1,6,1
33,1,1,0,0,0,2,3,1
36,1,1,0,0,0,18,58,1
43,1,1,2,0,0,3,0,1
165,2,1,1,0,0,2,4,1
35,1,1,1,0,0,20,15,1
22,0,1,0,0,0,4,0,1
512,1,0,0,8,0,1,8,1
28,1,1,0,0,0,16,21,1
22,1,1,0,0,0,7,13,1
34,1,1,1,0,0,20,15,1
405,1,1,1,17,1,6,21,1
37,1,1,1,0,0,22,15,1
42,1,1,0,0,0,0,26,1
186,1,1,2,0,0,6,19,1
22,1,1,0,0,0,7,15,1
24,1,1,0,0,0,0,1,1
62,1,1,1,0,0,0,3,1
34,1,1,0,0,0,1,9,1
81,1,1,1,0,0,0,3,1
38,1,1,1,0,0,0,16,1
33,1,1,1,0,0,1,0,1
27,1,1,1,0,0,2,5,1
91,1,1,0,0,1,14,7,1
37,0,0,2,0,0,3,11,1
41,0,1,0,0,0,0,6,1
29,1,0,0,0,0,0,2,1
28,0,1,0,0,0,0,0,1
45,1,1,0,0,1,0,2,1
35,1,1,1,0,0,3,1,1
120,0,1,1,0,0,6,1,1
40,1,1,2,0,0,1,5,1
77,1,1,1,3,0,1,2,1
40,1,1,2,0,1,1,0,1
66,1,1,1,0,0,1,6,1
51,2,1,2,0,0,2,11,1
89,1,1,1,0,1,0,4,1
36,1,1,0,0,0,3,1,1
68,1,1,2,0,1,3,0,1
33,1,1,0,0,0,0,3,1
70,1,1,2,0,1,4,8,1
34,0,1,1,0,0,0,4,1
22,1,1,0,0,0,0,5,1
49,1,1,2,0,0,21,62,1
178,1,1,3,0,0,6,19,1
42,1,1,2,0,0,2,0,1
391,1,1,10,13,1,6,21,1
35,0,0,1,0,0,3,11,1
49,1,1,0,0,0,3,44,1
50,1,1,1,0,0,18,35,1
37,1,1,1,0,0,1,0,1
56,0,1,3,0,0,4,31,1
33,1,1,1,0,0,5,15,1
63,1,1,1,0,0,2,12,1
66,1,1,1,0,0,0,2,1
28,1,1,0,0,0,0,0,1
32,1,1,0,0,0,0,6,1
76,1,0,4,0,0,1,4,1
45,2,1,1,0,0,3,12,1
65,1,1,0,0,0,2,1,1
83,2,1,0,0,0,2,3,1
33,1,1,1,0,0,8,4,1
242,1,0,5,0,1,1,4,1
417,2,0,4,12,1,6,21,1
36,1,1,0,0,1,1,9,1
55,1,0,2,0,0,3,1,1
41,1,1,1,0,0,18,57,1
59,1,1,1,0,0,4,10,1
72,1,1,1,0,1,0,2,1
34,2,1,0,0,0,0,0,1
68,1,1,1,0,0,2,8,1
33,0,0,0,0,1,6,0,1
61,5,1,2,0,1,0,7,1
39,1,1,2,0,0,1,5,1
28,1,1,0,0,0,4,65,1
70,0,1,0,0,0,0,0,1
30,1,1,0,0,0,3,7,1
30,1,1,0,0,0,2,3,1
156,1,1,10,0,1,5,48,1
186,1,1,3,0,0,6,19,1
43,0,1,0,0,0,10,5,1
40,1,1,0,0,0,6,1,1
46,2,1,2,0,0,3,3,1
16,0,1,0,0,0,16,19,1
411,1,1,8,13,1,6,21,1
24,0,1,0,0,0,2,27,1
37,1,1,1,0,0,3,0,1
54,2,1,2,0,0,2,3,1
111,1,1,1,18,0,0,2,1
178,1,1,3,0,0,6,19,1
57,1,1,2,0,0,0,0,1
78,0,1,0,0,0,3,7,1
42,2,1,1,0,0,4,10,1
34,1,1,1,0,0,1,1,1
35,1,1,0,0,0,2,3,1
61,1,1,1,0,0,4,4,1
18,0,1,0,0,0,5,34,1
408,1,1,6,13,1,6,21,1
22,0,1,0,0,0,0,0,1
40,1,1,2,0,0,1,5,1
476,2,0,3,15,1,6,21,1
393,1,1,0,11,1,6,21,1
33,1,1,0,0,0,3,1,1
144,2,1,0,0,1,0,0,1
38,1,1,1,0,0,2,0,1
222,1,1,5,0,0,6,19,1
180,1,1,0,6,0,0,8,1
54,2,1,1,0,0,2,2,1
44,2,1,2,0,0,0,5,1
36,1,1,0,0,0,1,1,1
34,1,1,1,0,0,0,10,1
58,1,1,1,0,0,0,3,1
27,1,1,0,0,0,0,0,1
186,1,1,3,0,0,6,19,1
73,1,1,1,3,0,2,15,1
134,0,1,1,0,1,6,1,1
33,1,1,0,0,0,2,38,1
44,1,1,0,0,0,9,13,1
29,1,1,1,0,0,3,0,1
91,1,1,4,0,0,0,6,1
92,0,1,1,0,0,2,3,1
40,1,1,2,0,0,1,5,1
250,0,1,6,0,0,9,7,1
63,1,1,1,0,0,1,6,1
28,0,1,1,0,0,8,8,1
362,1,1,1,11,1,6,21,1
53,1,1,0,2,0,0,5,1
84,1,1,0,0,0,5,36,1
185,1,1,4,0,0,6,19,1
87,1,1,2,0,0,5,10,1
186,1,1,1,0,0,3,19,1
97,0,1,1,0,0,6,1,1
66,1,1,0,0,0,2,1,1
186,1,1,4,0,0,6,19,1
57,2,1,1,0,0,2,0,1
25,1,1,1,0,0,0,10,1
37,1,1,2,0,0,0,10,1
36,1,1,0,0,0,7,4,1
400,2,0,1,8,1,6,21,1
51,4,1,0,0,0,0,2,1
186,1,1,2,0,0,8,19,1
35,1,0,0,0,0,1,3,1
367,1,1,0,13,1,6,21,1
131,1,1,2,0,0,2,4,1
178,1,1,2,0,0,6,19,1
23,1,1,0,0,0,7,13,1
79,0,1,1,0,0,1,3,1
63,1,1,1,0,0,2,12,1
186,1,1,3,0,0,6,19,1
67,0,1,1,0,0,28,32,1
186,1,1,4,0,0,8,19,1
43,1,1,2,0,0,0,10,1
37,2,1,0,0,0,0,0,1
63,1,1,2,0,0,0,16,1
37,2,1,0,0,0,0,4,1
30,1,0,0,0,0,0,0,1
36,1,1,1,0,0,2,3,1
33,1,1,0,0,0,3,3,1
39,1,1,0,0,0,29,19,1
39,1,1,1,0,0,0,10,1
34,1,1,0,0,0,39,6,1
63,1,1,1,0,0,1,2,1
89,0,0,5,0,0,0,0,1
37,1,1,0,0,0,0,0,1
58,0,1,0,0,0,0,2,1
74,1,1,0,0,0,2,1,1
87,0,0,5,0,0,0,0,1
230,1,1,0,0,0,0,3,1
36,1,1,0,0,0,2,3,1
186,1,1,3,0,0,6,19,1
186,1,1,1,0,0,7,23,1
184,1,1,4,0,0,6,19,1
47,1,1,0,0,0,0,1,1
176,0,1,1,0,0,2,4,1
83,0,0,2,0,0,5,10,1
77,1,1,1,0,0,2,0,1
63,1,1,1,0,0,1,6,1
38,1,1,1,0,0,0,0,1
20,0,1,0,0,0,4,0,1
76,1,1,9,0,0,0,1,1
56,2,1,2,0,0,1,11,1
61,1,1,1,0,0,2,18,1
71,1,1,1,0,0,3,0,1
43,0,1,0,0,1,36,162,1
78,2,1,6,0,0,2,1,1
85,1,1,1,0,0,1,7,1
61,1,1,1,0,0,0,2,1
58,1,1,4,0,0,3,3,1
54,2,1,4,0,1,3,12,1
63,1,1,1,0,0,2,10,1
186,1,1,1,0,0,8,19,1
43,1,1,0,0,0,2,32,1
2850,2,1,16,164,1,3,5,1
37,1,1,3,0,0,3,3,1
36,1,1,1,0,0,23,14,1
201,1,1,2,0,0,6,19,1
72,2,0,4,0,0,1,4,1
43,1,1,0,0,0,2,3,1
70,0,1,0,0,0,0,0,1
107,0,1,1,1,0,4,4,1
36,1,1,1,0,0,1,0,1
37,1,1,0,0,0,18,18,1
67,0,1,0,0,0,1,4,1
89,0,0,6,0,0,0,0,1
21,0,0,0,0,0,0,0,1
66,1,1,2,0,0,2,16,1
92,0,1,1,0,0,1,2,1
65,1,1,1,0,0,5,12,1
52,1,1,3,0,0,1,0,1
33,1,1,0,0,0,0,3,1
24,0,0,0,0,0,3,0,1
46,1,1,2,0,0,1,3,1
67,1,1,0,0,0,2,1,1
67,0,1,0,0,0,1,5,1
30,1,1,0,0,0,3,0,1
59,1,1,3,1,1,3,0,1
36,1,1,0,0,0,18,57,1
26,2,0,0,0,0,2,3,1
29,1,1,0,0,0,2,2,1
27,1,1,0,0,0,0,0,1
31,1,1,1,0,0,18,17,1
37,2,1,1,0,0,5,1,1
23,0,1,0,0,0,6,1,1
62,1,1,1,0,0,1,5,1
38,1,1,0,0,0,0,1,1
36,0,0,0,0,0,0,0,1
178,1,1,5,0,0,8,19,1
92,1,1,8,0,0,0,1,1
50,2,1,1,0,0,3,11,1
19,0,0,0,0,0,0,0,1
68,1,1,0,0,0,2,1,1
38,1,1,2,0,0,25,58,1
45,2,1,2,0,0,0,13,1
46,1,1,0,0,0,3,5,1
48,1,1,2,0,0,2,0,1
30,1,1,0,0,0,0,31,1
37,1,1,0,0,0,1,13,1
33,0,0,1,0,0,3,11,1
62,1,1,1,0,0,5,13,1
40,1,1,0,0,0,9,26,1
90,1,0,7,0,0,1,4,1
33,0,1,0,0,0,4,0,1
72,1,1,1,0,0,0,3,1
186,1,1,2,0,0,10,19,1
35,1,1,1,0,0,1,0,1
206,1,1,0,2,0,17,57,1
460,1,1,5,13,1,6,21,1
99,2,1,0,0,0,3,12,1
30,1,1,1,0,0,2,14,1
40,1,1,2,0,0,0,4,1
59,1,1,1,0,0,3,10,1
42,2,1,2,0,0,0,2,1
54,0,1,1,0,0,0,0,1
51,0,1,0,0,0,25,38,1
74,2,0,4,0,0,1,4,1
27,1,0,0,0,0,1,4,1
32,1,1,0,0,0,7,6,1
132,1,1,1,0,0,1,13,1
53,1,1,0,0,0,0,1,1
35,1,1,0,0,1,0,1,1
30,1,0,0,0,0,0,0,1
30,1,0,0,0,0,0,0,1
21,1,1,0,0,0,1,1,1
67,1,1,1,0,0,1,3,1
28,1,1,0,0,0,3,2,1
105,0,1,0,2,0,1,2,1
186,1,1,2,0,0,6,19,1
37,1,1,1,0,0,0,10,1
47,1,1,1,0,0,18,57,1
31,1,1,0,0,0,0,11,1
65,1,1,1,0,0,1,6,1
104,0,1,1,0,0,1,3,1
67,0,1,0,0,0,1,4,1
52,1,1,0,0,0,19,57,1
129,0,1,1,0,1,1,16,1
77,1,1,0,0,0,0,0,1
186,1,1,1,0,0,8,19,1
47,1,1,3,0,0,5,15,1
42,1,1,1,0,0,22,15,1
87,0,0,5,0,0,0,0,1
49,1,1,2,0,0,3,3,1
35,1,1,1,0,0,3,11,1
27,1,1,0,0,0,0,1,1
178,1,1,2,0,0,6,19,1
89,0,0,4,0,0,0,0,1
94,1,1,9,0,0,0,3,1
148,1,1,4,0,0,0,0,1
90,0,0,6,0,0,0,0,1
34,1,1,1,0,0,20,15,1
36,1,1,1,0,0,19,58,1
52,1,1,0,0,0,0,0,1
60,1,1,1,0,0,1,2,1
80,0,1,0,0,0,2,10,1
38,1,1,1,0,0,22,15,1
400,1,1,5,13,1,6,21,1
33,1,1,1,0,0,3,1,1
80,0,1,0,0,0,2,3,1
69,1,1,1,0,0,1,5,1
26,1,1,0,0,0,1,9,1
418,2,1,1,0,0,0,10,1
186,1,1,1,0,0,6,19,1
86,0,0,5,0,0,0,0,1
40,1,1,2,0,0,3,0,1
25,1,1,1,0,0,1,8,1
19,0,1,0,0,0,5,5,1
44,1,1,3,0,0,1,0,1
63,1,1,0,0,0,0,2,1
64,1,1,1,0,0,4,3,1
36,1,1,1,0,0,0,10,1
934,2,1,8,15,0,0,0,1
164,0,1,1,0,0,2,4,1
75,1,1,0,0,0,0,0,1
31,1,1,0,0,0,0,31,1
55,1,1,1,0,0,2,5,1
38,1,1,2,0,1,1,0,1
44,1,1,0,0,0,0,1,1
62,1,1,1,0,0,2,6,1
46,1,1,0,0,0,2,5,1
27,0,1,0,0,0,0,0,1
25,2,1,0,0,0,0,3,1
19,0,0,0,0,0,0,0,1
40,1,1,0,0,1,1,1,1
73,1,1,0,0,0,1,5,1
185,0,1,0,1,1,0,4,1
52,1,1,3,0,0,1,0,1
33,1,1,0,0,0,0,1,1
44,1,1,2,0,0,1,0,1
201,1,1,1,0,0,6,19,1
50,2,1,0,0,0,0,0,1
62,1,1,1,0,0,1,6,1
25,0,1,0,0,0,8,19,1
37,1,1,2,0,0,23,14,1
201,1,1,3,0,0,6,19,1
29,1,1,0,0,0,0,0,1
176,0,1,5,0,0,19,6,1
186,1,1,2,0,0,6,19,1
37,1,0,0,0,0,1,3,1
186,1,1,3,0,0,6,19,1
33,1,1,0,0,0,0,32,1
220,2,1,21,0,0,0,0,1
56,1,1,0,0,0,2,0,1
71,1,1,0,0,0,2,1,1
23,1,1,0,0,0,0,10,1
178,1,1,1,0,0,8,19,1
186,1,1,2,0,0,6,19,1
771,0,1,1,2,0,5,8,1
83,2,1,0,0,0,0,4,1
28,0,1,0,0,0,5,5,1
127,0,1,1,2,0,2,3,1
89,0,1,0,0,0,6,1,1
34,1,1,1,0,0,1,0,1
57,1,0,0,0,1,0,0,1
22,0,1,0,0,0,4,0,1
468,1,1,2,13,1,6,21,1
26,0,1,0,0,0,12,42,1
31,0,1,0,0,0,0,0,1
63,1,1,1,0,0,1,3,1
35,1,1,0,0,0,1,28,1
55,1,0,0,0,0,49,2,1
61,1,1,1,0,0,1,3,1
167,2,1,0,0,0,2,4,1
186,1,1,1,0,0,8,19,1
99,1,1,0,0,0,9,7,1
89,0,0,6,0,0,0,0,1
37,1,1,0,0,0,2,3,1
47,1,1,3,0,0,1,5,1
186,1,1,3,0,0,6,19,1
36,1,1,2,0,0,1,5,1
33,1,1,0,0,0,2,42,1
28,1,1,0,0,0,3,7,1
67,0,1,0,0,0,1,4,1
44,1,1,2,0,0,19,10,1
37,1,1,0,0,0,6,1,1
201,1,1,1,0,0,6,19,1
34,1,1,1,0,0,2,3,1
77,1,0,4,0,0,1,4,1
57,1,1,0,0,0,2,1,1
43,1,1,0,0,0,3,3,1
115,0,1,1,0,0,6,1,1
201,1,1,4,0,0,6,19,1
23,0,1,0,0,0,0,3,1
476,2,0,5,15,1,6,21,1
55,2,1,1,0,0,0,0,1
37,1,1,0,0,0,6,12,1
57,0,1,2,0,0,3,3,1
62,1,1,1,0,0,2,0,1
35,1,1,1,0,0,20,15,1
32,2,1,0,0,0,0,2,1
186,1,1,3,0,0,6,19,1
27,1,1,1,0,0,2,7,1
62,1,1,1,0,0,1,9,1
32,1,1,1,0,0,2,5,1
2850,2,1,16,164,1,3,5,1
45,1,1,3,0,0,1,0,1
43,1,1,0,0,0,2,1,1
89,0,1,0,0,0,6,1,1
72,0,0,4,0,0,0,0,1
50,1,1,1,0,0,0,0,1
92,1,1,3,0,0,0,6,1
101,1,1,0,0,1,14,7,1
34,1,1,1,0,0,20,15,1
120,0,1,1,1,0,1,3,1
66,1,1,1,0,0,0,2,1
35,2,1,1,0,0,2,3,1
56,2,1,1,0,0,2,0,1
186,1,1,3,0,0,6,19,1
35,2,1,0,0,0,44,0,1
201,1,1,3,0,0,6,19,1
186,1,1,2,0,0,6,19,1
75,1,1,6,0,0,0,1,1
54,1,1,1,0,0,3,32,1
33,1,1,0,0,0,0,1,1
377,1,1,1,13,1,6,21,1
27,1,1,0,0,0,0,0,1
23,0,1,0,0,0,6,1,1
42,1,1,0,0,0,5,12,1
18,0,1,0,0,0,20,28,1
2850,2,1,16,164,1,3,5,1
69,1,1,1,0,0,0,2,1
75,3,1,2,1,1,0,4,1
361,1,1,1,13,1,6,21,1
388,1,1,3,13,1,6,21,1
34,1,1,0,0,0,0,26,1
30,1,1,0,0,0,0,0,1
67,1,1,1,0,0,0,2,1
40,1,1,2,0,0,0,10,1
29,1,1,1,0,0,3,0,1
26,1,1,0,0,0,0,0,1
186,1,1,4,0,0,8,19,1
38,1,1,0,0,0,29,62,1
22,1,1,0,0,0,0,5,1
23,0,1,0,0,0,17,1,1
70,0,1,0,0,0,0,0,1
85,2,1,1,0,0,2,10,1
33,1,1,0,0,0,1,27,1
38,1,1,0,0,0,0,1,1
186,1,1,1,0,0,6,19,1
58,1,1,1,0,0,0,6,1
33,1,1,0,0,0,0,1,1
42,1,1,2,0,0,5,15,1
28,1,1,1,0,0,0,0,1
44,1,1,0,0,1,0,9,1
51,1,1,3,0,0,3,3,1
28,1,1,0,0,0,4,12,1
71,0,1,1,0,0,2,3,1
178,1,1,2,0,0,6,19,1
51,2,1,3,0,0,1,5,1
45,1,1,2,0,0,0,0,1
60,1,1,1,0,0,2,7,1
55,2,1,0,0,0,6,10,1
40,1,1,3,0,0,3,3,1
46,1,1,2,0,0,2,0,1
66,1,1,0,0,0,2,5,1
79,0,1,1,0,0,3,7,1
186,1,1,3,0,0,6,19,1
42,0,0,0,0,0,0,1,1
36,1,1,0,0,0,0,10,1
182,1,1,4,0,0,6,19,1
119,0,1,1,0,0,2,3,1
34,1,1,1,0,0,3,3,1
27,1,1,0,0,0,1,28,1
61,1,1,1,0,0,0,2,1
39,1,1,2,0,0,6,8,1
48,1,1,1,0,0,1,0,1
41,1,1,2,0,0,1,4,1
27,1,1,1,0,0,7,9,1
22,1,1,0,0,0,0,5,1
131,2,1,0,0,0,0,2,1
517,1,1,2,17,1,6,21,1
29,1,1,0,0,0,0,0,1
32,1,1,0,0,0,2,7,1
36,1,1,1,0,0,20,15,1
26,0,1,1,0,0,0,0,1
90,1,1,0,1,0,1,0,1
44,1,1,2,0,0,18,57,1
35,1,1,0,0,0,0,1,1
65,0,1,1,0,0,2,25,1
53,2,0,0,0,0,0,0,1
83,1,1,1,2,0,8,2,1
231,1,1,2,0,0,6,19,1
84,2,0,1,0,0,1,2,1
24,0,0,1,0,0,2,0,1
51,0,1,0,0,0,25,41,1
36,1,1,1,0,1,20,15,1
32,0,1,0,0,1,4,35,1
44,1,1,1,0,0,1,3,1
178,1,1,2,0,0,7,19,1
70,0,1,0,0,0,0,0,1
388,2,0,2,14,1,6,21,1
370,2,1,1,3,1,30,9,1
476,2,0,1,15,1,6,21,1
28,1,1,0,0,0,2,8,1
400,1,1,4,13,1,6,21,1
48,1,1,0,0,0,1,5,1
80,0,1,1,0,0,0,1,1
375,1,1,1,13,1,6,21,1
95,2,1,6,0,0,2,3,1
93,0,0,5,0,0,0,0,1
33,1,1,0,0,0,1,27,1
156,2,1,1,0,0,2,4,1
81,0,1,0,0,0,8,0,1
366,1,1,0,11,1,6,21,1
86,2,0,6,0,0,1,4,1
80,0,1,0,0,0,1,4,1
38,1,1,1,0,0,0,0,1
204,0,1,1,1,1,30,10,1
126,2,1,1,2,0,2,3,1
27,1,1,0,0,0,3,7,1
201,1,1,1,0,0,6,19,1
186,1,1,3,0,0,6,19,1
48,0,1,0,0,1,12,26,1
47,1,1,0,0,0,0,0,1
462,1,1,0,13,1,6,21,1
20,0,1,0,0,0,2,25,1
59,1,1,3,0,0,2,0,1
72,2,0,4,0,0,1,4,1
21,0,1,0,0,0,1,0,1
41,1,1,1,0,0,20,15,1
61,1,1,1,0,0,0,1,1
88,0,1,0,0,0,6,1,1
